step,vid,lat_ms,ade,fde,acc_0.5m,acc_1.0m,acc_2.0m,prec_0.5m,prec_1.0m,prec_2.0m,gt_frames
987,39,2.52,12.3826,19.4820,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
989,37,2.69,144.0512,218.8398,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
990,41,2.65,166.8678,231.4573,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
991,47,2.63,173.7644,218.8148,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
992,40,2.66,9.0555,9.7905,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
992,48,2.64,12.6182,46.6708,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
994,42,2.49,13.7992,34.2608,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
999,43,2.71,43.7532,66.2468,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
999,45,2.64,147.4786,175.4761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1000,49,2.49,8.7719,15.8182,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1000,51,2.64,167.0930,266.4283,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1000,52,2.60,10.3166,39.8322,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1001,53,2.62,18.7432,69.8491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1004,46,2.77,169.1016,257.1782,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1005,54,2.82,165.8724,263.7702,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1011,50,2.71,179.6340,233.7594,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1012,39,2.66,7.0215,14.2164,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1014,37,2.68,138.3620,192.5002,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1015,41,2.50,155.1411,198.4593,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1016,47,2.71,147.5389,174.9721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1017,40,2.73,20.5924,48.2391,0.0500,0.1500,0.2500,0.0500,0.1500,0.2500,20
1017,48,2.69,14.1282,48.8813,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1019,42,2.64,8.3018,3.5621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1024,45,2.68,112.3003,132.0448,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1025,49,2.65,9.8015,16.8545,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1025,51,2.82,168.3994,267.7088,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1025,52,2.80,11.7224,41.9426,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1026,53,2.83,19.7778,60.0890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1029,46,2.85,163.4398,224.5683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1030,54,2.62,166.9196,264.0438,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1036,50,2.53,158.0562,191.2677,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1037,39,2.49,7.3308,4.9998,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1039,37,2.67,127.0884,166.1979,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1039,55,2.51,6.9671,13.5959,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1040,41,2.48,127.7439,156.9811,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1041,47,2.49,111.3086,130.7690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1042,40,2.65,41.3591,78.6694,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1042,48,2.61,14.1184,32.5229,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1044,42,2.49,14.1856,34.8797,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
1050,49,2.52,10.4830,16.9881,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1050,51,2.47,169.4301,260.9596,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1050,52,2.47,13.1383,44.2616,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1051,53,2.50,14.0850,24.2090,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1054,46,2.49,150.9098,192.0889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1055,54,2.70,167.0270,264.1917,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1061,50,2.71,126.6109,148.2254,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1062,39,2.71,7.8046,19.8591,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1064,37,2.70,110.0792,139.9581,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1064,55,2.64,8.0518,14.6535,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1065,41,2.66,101.3867,123.7034,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1067,48,2.48,7.5548,1.4507,0.0000,0.0000,0.2500,0.0000,0.0000,0.2500,20
1069,42,2.61,32.1631,65.6299,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1075,49,2.79,11.4928,17.8252,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1075,51,2.67,164.6588,228.4603,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1075,52,2.64,14.3287,39.9014,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1076,53,2.65,9.7621,11.8617,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1079,46,2.69,123.1467,151.4402,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1080,54,2.53,167.0752,265.0888,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1085,56,2.69,199.6919,283.3945,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1087,39,2.69,14.2027,44.8938,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1089,37,2.55,87.2891,113.6491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1089,55,2.49,8.9394,15.4220,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1092,48,2.49,16.1190,37.7131,0.0500,0.1500,0.2500,0.0500,0.1500,0.2500,20
1094,42,2.50,56.5911,96.4097,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
1100,49,2.71,6.9861,13.9898,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1100,51,2.53,152.8206,195.9606,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1100,52,2.52,10.2369,9.6044,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1101,53,2.48,27.5203,48.1112,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1104,46,2.50,96.3521,118.9302,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1105,54,2.49,163.6752,234.3750,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1110,56,2.55,183.9596,236.3460,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1112,39,2.52,26.4697,70.0124,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1114,55,2.73,9.9132,16.4363,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1117,48,2.71,36.1181,69.2411,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1125,49,2.77,7.9184,14.8585,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1125,51,12.06,125.8645,155.3999,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1125,52,4.75,11.3521,28.4209,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
1126,53,3.00,60.2612,93.5310,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
1130,54,2.75,154.2075,202.7696,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1130,57,2.63,190.4803,306.3785,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1135,56,2.61,158.0633,189.2993,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1137,39,2.55,44.5996,95.2150,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1137,58,2.59,21.6025,81.5929,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1139,55,2.59,11.0411,17.6940,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1141,59,2.56,177.8499,285.8063,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1142,48,2.55,63.0463,101.1406,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1150,49,2.74,8.1742,5.8144,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1150,51,2.54,99.9658,122.9491,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1150,52,2.55,27.9590,59.0204,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1155,54,2.57,130.9184,163.6279,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1155,57,2.55,187.5041,273.2721,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1157,60,2.88,198.7109,291.0867,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1160,56,2.62,121.7705,142.1809,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1160,61,2.53,20.8048,79.0011,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1162,58,2.75,23.5501,81.4641,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1164,55,2.78,12.1837,19.0299,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1166,59,2.73,179.6625,287.9078,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1174,62,2.72,6.3239,12.2392,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1175,49,2.75,8.0924,18.4131,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1175,52,2.58,51.2048,89.9000,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
1180,54,2.57,108.2898,132.1238,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1180,57,2.57,175.9524,232.2163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1182,60,2.70,186.6475,245.8683,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1185,61,2.72,22.6899,81.6115,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1187,58,2.72,19.5789,43.0361,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1189,55,2.67,6.9837,13.9764,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1191,59,2.85,179.1648,265.2889,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1197,63,2.81,23.9225,88.5341,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1199,62,2.63,7.3024,13.7522,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1200,49,2.70,13.5647,42.2323,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
1205,57,2.73,156.0173,191.5526,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1207,60,2.56,164.6239,200.4728,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1210,61,2.71,19.7414,45.2621,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1212,58,2.53,7.0148,4.3627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1213,64,2.60,7.2532,25.6155,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1214,55,2.53,7.4603,5.9003,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1216,59,2.55,170.8696,228.6597,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1220,65,2.53,24.8226,90.4047,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1222,63,2.68,24.4479,70.9336,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1224,62,2.67,8.4468,15.0345,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1225,49,2.71,24.7305,66.2943,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1230,57,2.74,127.5884,151.1689,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1232,60,2.68,132.4931,154.8198,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1235,61,2.68,8.2579,7.0304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1237,58,2.64,21.0670,34.6525,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1238,64,2.65,8.3895,26.9005,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1239,55,2.70,7.6888,18.9337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1241,59,2.75,154.6244,191.9824,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1245,65,2.56,24.3278,68.3642,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1247,63,2.56,16.8725,31.1644,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1249,62,2.52,9.4756,15.8278,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1250,49,2.56,46.2704,96.5564,0.0000,0.1000,0.1000,0.0000,0.1000,0.1000,20
1260,61,2.68,18.9092,31.4119,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
1260,66,2.75,17.9824,70.4969,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1262,58,2.67,47.3010,73.8593,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
1263,64,2.69,9.6006,28.2540,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1264,55,2.66,13.7139,43.9219,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
1266,59,2.52,130.2938,155.2357,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1270,65,2.51,15.5543,27.6134,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1272,63,2.55,8.1549,8.7652,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1272,67,2.66,17.7084,71.1308,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1273,68,2.72,6.3054,12.1496,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1274,62,2.52,10.1147,15.9192,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1274,69,2.68,7.0797,19.3704,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1276,70,2.68,177.6452,285.0147,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1285,61,3.12,43.5436,69.8304,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1285,66,2.74,19.5438,71.8842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1288,64,2.71,10.7068,29.5523,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1289,55,2.60,25.8477,68.9843,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1291,59,2.83,88.4640,108.9802,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1295,65,2.66,10.0166,12.9601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1295,71,2.73,6.8740,21.4089,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1297,63,2.74,30.2239,49.0075,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1297,67,2.63,20.2963,75.9494,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1298,68,2.57,7.4232,13.7226,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1299,62,2.52,10.7752,16.4301,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1299,69,2.57,8.2158,20.7827,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1301,70,2.73,178.9118,286.2928,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1301,72,2.55,16.9438,68.0090,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1310,66,2.74,19.1242,51.9266,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1313,64,2.77,11.9144,30.9261,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1314,55,2.68,43.6705,94.1693,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
1320,65,2.66,32.5107,53.1987,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1320,71,2.61,8.1548,22.7467,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1321,73,2.56,182.9234,294.1607,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1322,63,2.56,61.3046,89.5958,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1322,67,2.53,22.4450,68.2091,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1323,68,2.53,8.5210,15.0077,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1324,62,2.71,6.8133,14.7278,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1324,69,2.72,9.3582,22.2083,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1326,70,2.59,178.3074,264.9726,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1326,72,2.85,19.1589,72.1690,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1335,66,2.54,11.2551,15.4415,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1338,64,2.73,13.1219,32.3187,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1339,74,2.68,20.4333,77.8396,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1345,65,2.55,63.7766,93.2378,0.0500,0.0500,0.0500,0.0500,0.0500,0.0500,20
1345,71,2.50,9.3282,24.1615,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1346,73,2.53,183.6062,282.6989,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1347,67,2.53,17.3955,31.9798,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1348,68,2.69,9.4855,15.9121,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1348,75,2.68,11.4963,50.0372,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
1349,62,2.54,8.7259,18.7240,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1349,69,2.63,10.5471,23.6475,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1351,70,2.66,170.1740,228.5627,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1351,72,2.55,20.5459,60.6890,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1354,76,2.54,174.5000,280.7601,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1360,66,2.64,13.5955,21.4337,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1363,64,2.66,4.2615,2.3008,0.0000,0.0500,0.2500,0.0000,0.0500,0.2500,20
1364,74,2.66,22.2985,80.8495,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1370,71,2.67,10.4316,25.3773,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1371,73,2.66,177.1844,244.3359,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1372,67,2.67,7.5015,5.2327,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
1373,68,2.58,10.3035,16.6072,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1373,75,2.69,12.6403,50.7949,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1374,62,2.62,9.2156,8.3633,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1374,69,2.56,11.6127,24.9997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1376,70,2.66,154.1861,192.1734,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1376,72,2.67,14.7246,24.8194,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1379,76,2.55,176.7270,283.4331,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1385,66,2.65,33.0473,57.7715,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1388,64,2.65,10.5548,29.8252,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
1389,74,2.62,18.9995,42.9296,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1390,77,2.57,137.0466,224.0068,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1393,78,2.66,14.1321,57.7397,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1395,71,2.61,11.4908,26.3429,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1396,73,2.57,162.4818,205.9854,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1397,67,2.52,26.3502,43.2394,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1398,68,2.52,11.2902,17.2916,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1398,75,2.66,13.8155,51.4836,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1399,62,2.51,8.3919,17.7447,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1399,69,2.49,12.6644,26.3346,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1399,79,2.47,154.1616,247.9694,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1401,70,2.50,130.3896,155.8248,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1401,72,2.47,9.8586,11.5023,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1402,80,2.49,175.3815,281.2269,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1404,76,2.65,177.6735,267.8678,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1409,81,2.54,163.8087,263.0539,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1410,66,2.55,67.9888,102.8612,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
1413,64,2.70,23.1522,57.4332,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1413,82,2.61,126.9193,214.7822,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1414,74,2.56,7.3563,4.8698,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1415,77,2.53,138.0555,224.9753,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1418,78,2.66,14.8440,57.0609,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1420,71,2.56,12.5393,27.5201,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1421,73,2.52,139.8222,167.9057,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1421,83,2.50,7.7525,32.0361,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
1422,67,2.51,62.2006,91.9877,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
1423,68,2.52,6.6519,13.0940,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1423,75,2.52,14.4554,41.8126,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1424,62,2.51,14.5596,45.0568,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1424,69,2.69,6.4542,10.9638,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1424,79,2.85,156.9901,251.7842,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1425,84,2.76,17.7801,68.2900,0.0000,0.0500,0.1500,0.0000,0.0500,0.1500,20
1426,70,2.80,89.5076,110.3564,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1426,72,2.79,28.7196,48.4408,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1427,80,2.78,176.9689,282.3758,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1429,76,2.76,171.1343,232.2635,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1434,81,2.62,166.3310,266.9977,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1438,64,2.61,41.8549,85.1640,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1438,82,2.72,128.5894,216.0177,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1439,74,2.79,19.7640,33.0402,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1440,77,2.73,139.3316,225.9214,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1443,78,2.62,15.3352,51.1432,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1445,71,2.61,4.7556,3.7831,0.0000,0.0500,0.2000,0.0000,0.0500,0.2000,20
1446,73,2.60,108.6412,129.7114,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1446,83,2.60,8.9995,33.2858,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1447,85,2.59,7.9001,31.5574,0.0000,0.1000,0.2000,0.0000,0.1000,0.2000,20
1448,68,2.60,7.5746,14.0499,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1448,75,2.58,9.2612,9.6831,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1449,62,2.62,27.5849,70.9121,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
1449,69,2.57,6.7724,15.5490,0.0000,0.0500,0.1000,0.0000,0.0500,0.1000,20
1449,79,2.58,159.9233,255.6882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1450,84,2.60,18.1788,66.0795,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1451,72,2.54,64.7069,95.7094,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
1452,80,2.50,177.5887,270.1089,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1454,76,2.65,156.5255,196.3882,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1459,81,2.54,169.4692,271.4550,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1463,82,2.52,130.1282,217.3096,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1464,74,2.52,44.8480,71.2997,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1465,77,2.49,140.4390,226.9378,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1468,78,2.55,10.6935,17.2502,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1470,71,2.64,10.0819,30.5856,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1471,83,2.58,10.2521,34.3761,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1472,85,2.56,9.0712,32.7963,0.0000,0.0000,0.0500,0.0000,0.0000,0.0500,20
1473,68,2.54,8.2267,9.1932,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1473,75,2.51,12.8363,22.3011,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
1474,62,2.52,53.5501,103.0129,0.0000,0.0500,0.0500,0.0000,0.0500,0.0500,20
1474,69,2.63,14.3603,42.0358,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1474,79,2.58,162.8900,259.5628,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1475,84,2.62,15.5327,37.5693,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1475,86,2.52,8.1787,34.2544,0.0500,0.1000,0.2000,0.0500,0.1000,0.2000,20
1476,87,2.52,176.8396,285.3366,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
1477,80,2.50,170.9426,234.2111,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,20
